synset_id,lang,goodness,lemma
00118764-v,B,O,ikut
00118764-v,B,O,membuntuti
00118764-v,B,O,mencontoh
00118764-v,B,O,menelusuri
00118764-v,B,O,menganut
00118764-v,B,O,menguntit
00118764-v,B,O,menguntiti
00118764-v,B,O,menyusul
00118764-v,B,O,menyusuri
00118764-v,B,O,merunut
00118764-v,B,O,merunuti
00118869-r,B,O,dahulu
00118869-r,B,O,dulu
00118869-r,B,O,pernah
00118869-r,B,O,sekali
00118965-r,B,O,dahulu
00118965-r,B,O,dulu
00118965-r,B,O,pernah
00118965-r,B,O,sekali
00118965-r,I,O,tadinya
00119006-a,B,O,bersemangat
00119006-a,B,O,hangat
00119006-a,B,O,rancak
00119074-v,I,O,membedakan
00119139-r,B,O,meskipun
00119139-r,B,O,sungguhpun
00119139-r,B,O,tapi
00119139-r,B,O,walau
00119139-r,B,O,walaupun
00119230-r,B,O,sebisanya
00119266-v,B,O,mengahlikan
00119266-v,I,O,membedakan
00119524-v,I,O,membedakan
00119568-n,B,O,lompat
00119568-n,B,O,lompatan
00119568-n,B,O,loncatan
00119578-r,B,O,sebaliknya
00119750-a,B,O,pucat
00119893-n,I,O,junam
00119940-r,B,O,berjaya
00120010-n,B,O,lompatan
00120010-n,B,O,loncatan
00120095-r,B,O,berbarengan
00120095-r,B,O,sambil
00120095-r,B,O,serentak
00120202-n,B,O,keuletan
00120202-n,B,O,lompat
00120202-n,B,O,lompatan
00120202-n,B,O,spring
00120202-n,B,Y,loncatan
00120202-n,I,O,ambul
00120223-r,B,O,berbarengan
00120223-r,B,O,sambil
00120223-r,B,Y,sembari
00120316-v,B,O,beroleh
00120316-v,B,O,melakukan
00120316-v,B,O,membawa
00120316-v,B,O,membentuk
00120316-v,B,O,membuat
00120316-v,B,O,membuatkan
00120316-v,B,O,memperoleh
00120316-v,B,O,mendapat
00120316-v,B,O,mendapati
00120316-v,B,O,mendapatkan
00120316-v,B,O,mengambil
00120316-v,B,O,menjadikan
00120316-v,I,O,mengantongi
00120574-a,B,O,anonim
00120675-v,B,O,memberikan
00120675-v,B,O,membuat
00120675-v,B,O,menjadi
00120675-v,B,O,menyebabkan
00120796-v,B,O,ada
00120796-v,B,O,beroleh
00120796-v,B,O,biar
00120796-v,B,O,dapat
00120796-v,B,O,membawa
00120796-v,B,O,membiarkan
00120796-v,B,O,memperoleh
00120796-v,B,O,mempunyai
00120796-v,B,O,mendapat
00120796-v,B,O,mendapati
00120796-v,B,O,mendapatkan
00120796-v,B,O,mengadakan
00120796-v,B,O,mengalami
00120796-v,B,O,mengambil
00120796-v,B,O,mengantepi
00120796-v,B,O,mengizinkan
00120796-v,B,O,menyewakan
00120796-v,I,O,mengantongi
00120804-n,I,O,lob
00121046-v,B,O,ada
00121046-v,B,O,memiliki
00121046-v,B,O,mempunyai
00121046-v,B,O,mengadakan
00121046-v,B,O,mengalami
00121046-v,B,O,menghayati
00121046-v,B,O,pengalaman
00121135-r,B,O,begini
00121135-r,B,O,jadi
00121214-v,B,O,bergilir
00121214-v,B,O,bergilir-gilir
00121214-v,B,O,berselang-selang
00121214-v,B,O,berselang-seli
00121214-v,B,O,berseling
00121214-v,B,O,mempertukarkan
00121214-v,B,O,sela-menyela
00121214-v,I,O,berselang-seling
00121366-n,B,O,penyampaian
00121366-n,B,O,penyiaran
00121366-n,B,O,siaran
00121506-v,B,O,bergilir
00121506-v,B,O,berselang-selang
00121506-v,B,O,berselang-seli
00121506-v,B,O,berseling
00121506-v,B,O,bertukar-tukar
00121506-v,B,O,berulang-alik
00121506-v,B,O,melejit
00121506-v,B,O,melompat
00121506-v,B,O,melonjak-lonjak
00121506-v,B,O,mempertukarkan
00121506-v,B,O,sela-menyela
00121506-v,I,O,doncang
00121678-v,B,O,bergilir
00121678-v,B,O,berseling
00121678-v,B,O,mempertukarkan
00121678-v,B,O,mengalihkan
00121678-v,B,O,sela-menyela
00121678-v,B,O,tukar
00121926-v,B,O,menukarkan
00122106-n,B,O,pengampunan
00122128-a,B,O,sebelum
00122626-a,B,O,berikut
00122626-a,B,Y,kemudian
00122626-a,B,Y,selanjutnya
00122626-a,B,Y,seterusnya
00122661-n,B,Y,berbedil-bedilan
00122661-n,B,Y,penembakan
00122661-n,B,Y,tembak
00122661-n,B,Y,tembak-menembak
00122661-n,B,Y,tembakan
00122816-r,B,O,terasing
00122816-r,B,O,tersendiri
00122844-a,B,O,akibatnya
00122844-a,B,O,kebetulan
00122844-a,B,O,mengiringi
00122844-a,B,O,menyertai
00122954-n,B,O,perburuan
00122954-n,B,O,tembak
00123170-v,B,O,beraneka
00123170-v,B,O,berbalik
00123170-v,B,O,berkisar
00123170-v,B,O,bervariasi
00123170-v,B,O,malih
00123170-v,B,O,memermak
00123170-v,B,O,mempertukarkan
00123170-v,B,Y,bersilih
00123170-v,B,Y,bertukar
00123170-v,B,Y,berubah
00123170-v,B,Y,berubah-ubah
00123170-v,B,Y,membetulkan
00123170-v,B,Y,mengubah
00123170-v,B,Y,menukar
00123170-v,B,Y,menyilih
00123170-v,B,Y,tukar
00123170-v,B,Y,ubah
00123170-v,B,Y,variasi
00123170-v,I,O,berbeda-beda
00123170-v,I,O,mengubahsuaikan
00123234-n,B,O,penembakan
00123430-n,B,O,bedil
00123485-a,B,O,selanjutnya
00123485-a,B,Y,kemudian
00123783-n,B,O,tembakan
00123894-v,B,O,mengatur
00124077-a,B,O,air
00124077-a,B,O,akuatik
00124226-v,B,O,mengoptimumkan
00124353-a,B,O,laut
00124442-v,B,O,berganjak
00124442-v,B,O,bergeming
00124442-v,B,O,bergerak
00124442-v,B,O,bergeser
00124442-v,B,O,berpindah
00124442-v,B,O,memindahkan
00124442-v,B,O,menggarit
00124442-v,B,O,menggerakkan
00124442-v,B,O,menukarkan
00124442-v,B,O,pindah
00124442-v,I,O,bergulir
00124442-v,I,O,menggulir
00124442-v,I,O,mengisarkan
00124611-r,B,O,sah
00124659-v,B,O,bertapak
00124659-v,B,O,melangkah
00124880-n,B,O,hubungan
00124880-n,B,O,sentuhan
00124918-a,B,O,darat
00124918-a,B,O,daratan
00125078-v,B,O,beralun
00125078-v,B,O,bercancut
00125078-v,B,O,membalun
00125078-v,B,O,mencancutkan
00125078-v,B,O,mengalun
00125078-v,B,O,menggulung
00125078-v,B,O,terguling
00125078-v,B,O,terguling-guling
00125078-v,I,O,mendangkar
00125126-n,B,O,gosok
00125126-n,B,O,gosokan
00125126-n,B,O,lap
00125126-n,B,O,penggosokan
00125436-n,B,O,colek
00125436-n,B,O,ketuk
00125436-n,B,O,tepukan
00125447-v,B,O,menggelas
00125629-n,B,O,paluan
00125629-n,B,O,pukulan
00125629-n,B,O,serang
00125629-n,B,O,tamparan
00125629-n,B,O,tumbukan
00125629-n,I,O,gebrakan
00125633-v,B,O,menggegarkan
00125633-v,B,O,terguling
00125841-v,B,O,berbaling
00125841-v,B,O,beredar
00125841-v,B,O,berkisar
00125841-v,B,O,berkitar
00125841-v,B,O,bersilih
00125841-v,B,O,memengkol
00125841-v,B,O,mempergilirkan
00125841-v,B,O,menganggur
00125841-v,B,O,mengedar
00125841-v,B,O,mengitar
00125841-v,B,O,menjadi
00125841-v,B,O,tumbuh
00125985-r,I,O,raib
00125993-a,B,O,atas
00126143-v,B,O,botak
00126143-v,I,O,gundul
00126236-n,B,O,kemalangan
00126236-n,B,O,pelanggaran
00126236-n,B,O,perlanggaran
00126264-v,B,O,berbalik
00126264-v,B,O,berkisar
00126264-v,B,O,malih
00126264-v,B,O,memermak
00126264-v,B,O,meminda
00126264-v,B,O,memodifikasi
00126264-v,B,O,menerangkan
00126264-v,B,Y,berganti
00126264-v,B,Y,bersilih
00126264-v,B,Y,bertukar
00126264-v,B,Y,berubah
00126264-v,B,Y,mengubah
00126264-v,B,Y,menukar
00126264-v,B,Y,menukarkan
00126264-v,B,Y,menyilih
00126264-v,B,Y,penukaran
00126264-v,B,Y,ubah
00127021-n,B,O,golf
00127137-a,B,O,bekas
00127137-a,B,O,lama
00127137-a,B,O,terdahulu
00127137-a,B,O,tua
00127531-n,I,O,terbaik
00127948-a,B,O,berikut
00127948-a,B,O,hadapan
00127948-a,B,O,kedua
00127948-a,B,O,seterusnya
00128168-r,B,O,biasanya
00128168-r,B,O,tipikal
00129103-a,I,O,pranatal
00129467-a,I,O,pascalahir
00130778-a,B,O,anterior
00130778-a,B,O,haluan
00130846-n,B,O,korban
00130846-n,B,O,persembahan
00131018-a,B,O,depan
00131018-a,B,O,hadapan
00131176-a,B,O,dahi
00131176-a,B,O,kening
00131426-a,B,O,belakang
00131426-a,B,O,posterior
00131485-n,I,O,tandukan
00132127-a,B,O,belakang
00132127-a,B,O,dorsal
00132158-r,B,O,sendiri
00132532-r,B,O,rendah
00133160-n,B,O,sogokan
00133234-n,B,O,tempeleng
00133338-n,B,O,coretan
00133338-n,B,O,gerakan
00133338-n,B,O,giliran
00133338-n,B,O,paluan
00133338-n,B,O,pukul
00133338-n,B,O,pukulan
00133338-n,B,O,tamparan
00133417-a,B,O,enak
00133567-n,B,O,coretan
00133567-n,B,O,gerakan
00133567-n,B,O,giliran
00133668-n,B,O,pukulan
00133668-n,B,O,tamparan
00133668-n,B,O,tempeleng
00133668-n,B,O,tepukan
00133669-a,B,O,enak
00133669-a,B,O,lazat
00133669-a,B,O,perisa
00133669-a,B,O,sedap
00133669-a,I,O,lezat
00134472-n,B,O,pukul
00134472-n,B,O,tampar
00134574-n,B,O,cambuk
00134574-n,B,O,cemeti
00134574-n,B,O,sebat
00134701-a,B,O,berkenaan
00134701-a,B,O,cocok
00134701-a,B,O,sebati
00134701-a,B,O,sepadan
00134701-a,B,O,sewajarnya
00134701-a,B,O,wajar
00134701-a,B,Y,berpadanan
00134701-a,B,Y,berpatutan
00134701-a,B,Y,sesuai
00134701-a,B,Y,setimpal
00134701-a,B,Y,sewajar
00134780-n,B,O,pukulan
00134780-n,B,O,tumbukan
00134780-n,B,Y,menumbuk
00134780-n,B,Y,penumbuk
00134780-n,B,Y,pukul
00134780-n,B,Y,santak
00134780-n,B,Y,tinju
00134780-n,B,Y,tonjok
00134843-r,B,O,tergilas
00135073-r,B,O,metafora
00135148-n,B,O,kotak
00135148-n,B,O,tamparan
00135311-n,B,O,cucuk
00135455-a,B,O,benar
00135455-a,B,O,berguna
00135455-a,B,O,betul
00135455-a,B,O,cocok
00135455-a,B,O,sempurna
00135455-a,B,O,sesuai
00135455-a,B,O,tepat
00135504-n,B,O,tangkisan
00135857-v,B,O,meletakkan
00135857-v,B,O,membawa
00135857-v,B,O,membawakan
00135857-v,B,O,menuntun
00135952-n,B,O,tumbukan
00136185-a,B,O,janggal
00136185-a,B,O,salah
00136329-n,B,O,sepakan
00136329-n,B,O,tendang
00136329-n,B,O,tendangan
00136329-n,B,O,terajang
00136354-a,B,Y,kedaluwarsa
00136800-v,B,O,menyeimbangkan
00136991-v,B,O,membebankan
00136991-v,B,O,membiarkan
00136991-v,B,O,menaruh
00136991-v,B,O,menghantar
00136991-v,B,O,meninggalkan
00136991-v,B,O,menyinggahkan
00136991-v,B,O,pergi
00136991-v,I,O,menggerawatkan
00137011-r,B,O,banyak
00137120-a,B,O,terlewat
00137313-v,B,O,menggoleng
00137313-v,B,O,menjamah
00137313-v,B,O,menyayukan
00137313-v,B,O,menyinggung
00137313-v,B,Y,dampak
00137313-v,I,O,menyentuhkan
00137562-r,B,O,berganti-ganti
00137562-r,I,O,berencel-encel
00137725-a,B,O,patut
00137725-a,B,O,sewajarnya
00137725-a,B,O,wajar
00137915-r,B,O,masing-masing
00138060-r,B,O,demikian
00138060-r,B,O,serupa
00138169-a,B,O,tepat
00138221-n,B,O,cium
00138221-n,B,O,ciuman
00138221-n,B,O,mencium
00138221-n,B,O,mengucup
00138314-a,B,O,pantas
00138314-a,B,O,sesuai
00138508-v,B,O,berbaling
00138508-v,B,O,beredar
00138508-v,B,O,berkisar
00138508-v,B,O,berkitar
00138508-v,B,O,bersilih
00138508-v,B,O,membalikkan
00138508-v,B,O,memengkol
00138508-v,B,O,mempergilirkan
00138508-v,B,O,mengedar
00138508-v,B,O,mengitar
00138599-n,B,O,ciuman
00138611-r,B,O,agaknya
00138611-r,B,O,barangkali
00138611-r,B,O,kemungkinan
00138611-r,B,O,mungkin
00138611-r,I,O,takah-takahnya
00138956-n,B,O,mangsa
00138956-n,B,O,menyambar
00138956-n,B,O,pegangan
00138956-n,B,O,perebutan
00138956-n,B,O,rampasan
00138956-n,B,O,tangkapan
00138956-n,B,Y,mencakup
00138956-n,B,Y,menyauk
00138956-n,I,O,rampas
00139508-r,B,O,bersesuaian
00139508-r,B,O,sepantasnya
00139508-r,B,O,sepatutnya
00139508-r,B,O,sesuai
00139758-n,B,O,pemintasan
00139758-n,B,O,penahanan
00140123-v,B,O,berubah
00140271-r,B,O,ribu
00140652-n,B,O,pemakaian
00140652-n,B,O,pengendalian
00140751-v,B,O,beralih
00140751-v,B,O,bertukar
00140751-v,B,O,bertukar-tukar
00140751-v,B,O,mengalihkan
00140751-v,B,O,menukar
00140967-v,B,O,memburukkan
00141027-n,B,O,meraba-raba
00141176-n,B,O,audit
00141396-n,B,O,autopsi
00141396-n,I,O,otopsi
00141632-v,B,O,membandut
00141632-v,B,O,mencerut
00141632-v,B,O,mengikatkan
00141632-v,B,Y,cancang
00141632-v,B,Y,ikat
00141632-v,B,Y,membondot
00141632-v,B,Y,menambat
00141632-v,B,Y,menancang
00141632-v,B,Y,mengamban
00141632-v,B,Y,mengikat
00141806-n,B,O,kawalan
00141806-n,B,O,mengecek
00141806-n,B,O,pemeriksaan
00141806-n,B,O,pengawalan
00141806-n,B,O,pengawasan
00141806-n,I,O,percobaan
00142191-v,B,O,mencetak
00142191-v,B,Y,bentuk
00142191-v,B,Y,corak
00142191-v,B,Y,membentuk
00142191-v,I,O,berbentuk
00142270-a,B,O,jegang
00142407-a,B,O,bersenjata
00142665-n,B,O,pembandingan
00142665-n,B,O,perbandingan
00142665-n,B,O,persamaan
00143251-n,B,O,kupasan
00143251-n,B,O,pemeriksaan
00143251-n,B,Y,ulasan
00143338-v,B,O,membentuk
00143704-v,B,O,membalur
00143704-v,B,O,mengkristal
00143763-n,B,O,oftalmoskop
00143885-n,I,O,palpasi
00143914-v,B,O,memintal
00143914-v,B,O,memulas
00143914-v,B,O,memutar
00144405-r,B,O,sebentar
00144405-r,B,O,sejemang
00144405-r,B,O,sejurus
00144405-r,B,O,sekejap
00144405-r,B,O,seketika
00144405-r,B,O,sementara
00144445-n,B,O,geletek
00144445-n,I,O,gelitik
00144722-r,B,O,benar-benar
00144722-r,B,O,memang
00144722-r,B,O,tentu
00144722-r,B,O,tetap
00144722-r,B,O,ya
00144722-r,B,O,yakin
00144722-r,B,Y,pasti
00144850-v,B,O,membentuk
00145083-a,B,O,berduri
00145083-a,B,O,miang
00145083-a,B,O,tenggelam
00145147-v,B,O,bulat
00145147-v,B,O,membulatkan
00145147-v,B,O,mengelilingi
00145218-n,B,O,hubungan
00145218-n,B,O,kaitan
00145218-n,B,O,perhubungan
00145218-n,B,O,pertalian
00145571-r,B,O,cukup
00145571-r,I,O,secukupnya
00145623-v,B,O,bulat
00145713-r,B,O,cukup
00145713-r,B,O,memadai
00145713-r,B,O,mencukupi
00146111-n,B,O,persilangan
00146120-r,B,O,terbata-bata
00146138-v,B,O,berbaling
00146138-v,B,O,beredar
00146138-v,B,O,bergiliran
00146138-v,B,O,berkisar
00146138-v,B,O,berkitar
00146138-v,B,O,bersilih
00146138-v,B,O,bertukar
00146138-v,B,O,berubah
00146138-v,B,O,memengkol
00146138-v,B,O,mempergilirkan
00146138-v,B,O,mengedar
00146138-v,B,O,mengitar
00146210-a,B,O,bersenjata
00146281-r,B,O,kemudian
00146387-r,B,O,jemah
00146387-r,B,O,pernah
00146443-n,B,O,perangkaian
00146572-n,B,O,pertemuan
00146594-r,B,Y,begitu
00146856-n,B,O,perhimpunan
00146856-n,B,O,pertemuan
00147091-n,B,O,perhimpunan
00147091-n,B,O,pertemuan
00147187-n,B,O,pertemuan
00147272-r,B,O,begitu
00147272-r,B,O,jadi
00147272-r,B,O,maka
00147454-n,B,O,persimpangan
00147454-n,B,O,simpang
00147595-n,B,O,pemasangan
00147595-n,B,O,penggantungan
00147595-n,B,O,penyambungan
00147595-n,B,O,persahabatan
00147595-n,I,O,pencantuman
00147734-a,B,O,licik
00147734-a,B,O,pandai
00147734-a,B,O,pintar
00147815-v,B,O,gugur
00147815-v,B,O,jatuh
00147815-v,B,O,meranggas
00147815-v,B,O,roboh
00147815-v,B,O,runtuh
00147815-v,I,O,berjatuhan
00147815-v,I,O,menggelulur
00147876-r,B,O,mudah
00147876-r,B,O,senang
00148078-a,B,O,cerdik
00148078-a,B,O,licik
00148078-a,B,O,licin
00148078-a,B,O,munafik
00148078-a,B,O,pintar
00148139-r,B,O,bersahaja
00148446-n,I,O,tubektomi
00148472-v,B,O,rontok
00148540-r,B,O,secara
00148642-a,B,O,berharga
00148642-a,B,O,bernilai
00148642-a,B,O,mahal
00148763-v,B,O,menangguhkan
00148763-v,B,O,menggantung
00148869-r,B,O,bahkan
00148869-r,B,O,bilhak
00148869-r,B,O,sebenarnya
00148869-r,B,O,sebetulnya
00148978-n,B,O,penghubungan
00149138-r,B,O,aktual
00149138-r,B,O,sebenarnya
00149138-r,B,O,sedang
00149138-r,B,O,sekarang
00149461-a,B,O,manipulasi
00149508-n,B,O,las
00149510-r,B,O,benar
00149510-r,B,O,benar-benar
00149510-r,B,O,betul-betul
00149510-r,B,O,sebenarnya
00149510-r,B,O,sesungguhnya
00149583-v,B,O,berjalan
00149583-v,B,O,beroleh
00149583-v,B,O,hidup
00149583-v,B,O,jadi
00149583-v,B,O,membawa
00149583-v,B,O,memperoleh
00149583-v,B,O,mendapat
00149583-v,B,O,mendapati
00149583-v,B,O,mendapatkan
00149583-v,B,O,mengambil
00149583-v,B,O,menjadi
00149583-v,B,O,pantai
00149583-v,B,O,pesisir
00149583-v,I,O,mengantongi
00149744-r,B,O,benar-benar
00149744-r,B,O,bilhak
00149744-r,B,O,padahal
00149744-r,B,O,sebenarnya
00149744-r,B,O,sebetulnya
00149744-r,B,O,selurusnya
00149744-r,B,O,semaja
00149744-r,B,O,semestinya
00149744-r,B,O,sesungguhnya
00150055-a,B,O,bersahaja
00150134-r,B,O,mentah-mentah
00150202-a,B,O,galir
00150202-a,B,O,petah
00150202-a,B,O,terang
00150287-v,B,O,akur
00150287-v,B,O,meluruskan
00150287-v,B,O,membenarkan
00150287-v,B,O,membiasakan
00150287-v,B,O,menurut
00150287-v,B,O,menyesuaikan
00150287-v,B,O,menyetel
00150287-v,B,Y,mencocokkan
00150287-v,B,Y,menyelaraskan
00150287-v,B,Y,menyerasikan
00150505-a,B,O,mencerminkan
00150505-a,B,O,petah
00150505-a,B,Y,fasih
00150505-a,B,Y,galir
00150505-a,B,Y,lancar
00150591-n,B,O,jilatan
00150591-n,I,O,jilat
00150671-r,B,O,terlebih
00150671-r,B,O,terlebih-lebih
00150776-v,B,O,ikut
00150776-v,B,O,mematuhi
00150776-v,B,O,membuntuti
00150776-v,B,O,mencontoh
00150776-v,B,O,menelusuri
00150776-v,B,O,menganut
00150776-v,B,O,mengikut
00150776-v,B,O,menguntit
00150776-v,B,O,menguntiti
00150776-v,B,O,menuruti
00150776-v,B,O,menyusul
00150776-v,B,O,menyusuri
00150776-v,B,O,merunut
00150776-v,B,O,merunuti
00150977-v,B,O,naik
00151040-r,B,O,berapa
00151114-v,B,O,menyesuaikan
00151409-n,B,O,pemecahan
00151497-n,B,O,penentuan
00151521-r,B,O,lawan
00151689-v,B,O,berkurang
00151689-v,B,O,jatuh
00151689-v,B,O,memerosotkan
00151689-v,B,O,mengurangi
00151689-v,B,O,mengurangkan
00151689-v,B,O,menipis
00151689-v,B,O,menipiskan
00151689-v,B,O,menyurutkan
00151689-v,B,O,menyusuti
00151689-v,B,O,menyusutkan
00151689-v,B,O,merosotkan
00151689-v,B,O,mundur
00151689-v,B,O,roboh
00151689-v,B,Y,cengkolong
00151689-v,B,Y,mengurang
00151689-v,B,Y,menurun
00151689-v,B,Y,menurunkan
00151689-v,B,Y,menyedikit
00151689-v,B,Y,menyedikitkan
00151689-v,B,Y,menyusut
00151689-v,B,Y,merendahkan
00151689-v,B,Y,merosot
00151689-v,B,Y,pengurangan
00151689-v,B,Y,turun
00151689-v,I,O,berjatuhan
00151689-v,I,O,menggelulur
00151755-r,B,O,serempak
00151755-r,B,O,serentak
00151855-a,B,O,bisu
00151855-a,B,O,diam
00151957-r,B,O,serentak
00151957-r,I,O,sekaligus
00152004-a,B,O,bisu
00152018-n,B,O,nama
00152018-n,B,O,sebutan
00152173-r,I,O,bersama
00152285-a,B,O,bisu
00152286-r,B,O,selesai
00152558-v,B,O,berkurang
00152558-v,B,O,mengerutkan
00152558-v,B,O,menyusut
00152558-v,B,O,menyusutkan
00152558-v,B,O,susut
00152558-v,B,Y,ciut
00152558-v,B,Y,kecut
00152558-v,B,Y,lisut
00152558-v,B,Y,mengecut
00152558-v,B,Y,menguncup
00152629-a,B,O,diam
00152727-n,B,Y,diagnosis
00152762-v,B,O,mengurangkan
00152762-v,B,O,tirus
00152887-v,B,O,menurunkan
00152887-v,B,O,merendahkan
00152887-v,B,O,rontok
00152887-v,I,O,mengedrop
00153061-v,B,O,berkibar
00153061-v,B,O,hilang
00153061-v,B,O,hirap
00153061-v,B,O,lenyap
00153061-v,B,O,lesap
00153061-v,B,O,menghilang
00153061-v,B,O,menghirap
00153061-v,I,O,amblas
00153061-v,I,O,raib
00153105-n,B,O,diagnosis
00153105-n,I,O,diagnosa
00153261-r,B,O,serentak
00153263-v,B,O,bertambah
00153263-v,B,O,membengkak
00153263-v,B,O,membesarkan
00153263-v,B,O,memperbanyak
00153263-v,B,O,memperbesar
00153263-v,B,O,menaik
00153263-v,B,O,menaikkan
00153263-v,B,O,menambah
00153263-v,B,O,meninggikan
00153263-v,B,O,meningkatkan
00153263-v,B,O,menjadi-jadi
00153263-v,B,O,naik
00153263-v,B,Y,menambahkan
00153263-v,I,O,membubungkan
00153372-r,B,O,seenaknya
00153372-r,I,O,semau-maunya
00153410-a,B,O,bersendi
00153410-a,B,O,galir
00153473-r,B,O,jarang
00153545-a,B,O,bersendi
00153665-n,B,O,prognosis
00153809-n,B,O,peleraian
00153809-n,B,O,penyelesaian
00153898-a,B,Y,malu
00153961-n,B,O,bukti
00154141-v,B,O,melancungkan
00154141-v,B,O,melebarkan
00154141-v,B,O,meluas
00154141-v,B,O,meluaskan
00154141-v,B,O,memampangkan
00154141-v,B,O,memanjangkan
00154141-v,B,O,membabarkan
00154141-v,B,O,membentang
00154141-v,B,O,membidangkan
00154141-v,B,O,mementang
00154141-v,B,O,memperbanyak
00154141-v,B,O,memperbesar
00154141-v,B,O,memperlebar
00154141-v,B,O,memperluas
00154141-v,B,O,memperpanjang
00154141-v,B,O,mengembangkan
00154141-v,B,O,merentangkan
00154141-v,B,O,terbujur
00154141-v,I,O,membarui
00154141-v,I,O,memperbarui
00154141-v,I,O,mengulurkan
00154233-n,B,O,ijazah
00154433-n,B,O,bukti
00154433-n,B,O,perbahanan
00154433-n,B,Y,dokumen
00154433-n,B,Y,dokumentasi
00154433-n,B,Y,menyokong
00154433-n,B,Y,sokongan
00154536-r,B,O,sah
00154583-a,B,O,bersalah
00154583-a,B,O,salah
00154608-v,B,O,menggejuju
00154725-r,B,O,berasal
00154778-v,B,O,meluaskan
00154778-v,B,O,membesarkan
00154778-v,B,O,memperbesar
00154837-a,B,O,kemalu-maluan
00154837-a,B,O,malu-malu
00154837-a,B,O,tersipu-sipu
00154966-v,B,O,menaikkan
00154966-v,B,O,meningkatkan
00155020-r,B,Y,nyaman
00155046-v,B,O,turun
00155143-v,B,O,bangkit
00155143-v,B,O,menanjak
00155143-v,B,O,meninggi
00155143-v,B,O,menyulur
00155143-v,B,O,meragas
00155143-v,B,O,pasang
00155143-v,B,O,terbit
00155143-v,B,Y,kenaikan
00155143-v,B,Y,menaik
00155143-v,B,Y,meningkat
00155143-v,B,Y,naik
00155143-v,B,Y,tambah
00155143-v,I,O,meloncer
00155143-v,I,O,membubung
00155143-v,I,O,pemanjatan
00155406-v,B,O,melayang
00155406-v,B,O,memanjat
00155406-v,B,O,mendaki
00155487-n,B,O,lokasi
00155488-r,B,O,beka
00155488-r,B,O,belakang
00155488-r,B,O,entar
00155488-r,B,O,jemah
00155488-r,B,O,kalakian
00155488-r,B,O,kelak
00155488-r,B,O,kemudian
00155488-r,B,O,nanti
00155488-r,I,O,bakdu
00155488-r,I,O,nantinya
00155547-v,B,O,bangkit
00155547-v,B,O,bangun
00155547-v,B,O,melejit
00155547-v,B,O,melompat
00155547-v,B,O,melonjak-lonjak
00155547-v,B,O,meninggi
00155547-v,B,O,meningkat
00155547-v,B,O,merembet
00155547-v,B,O,naik
00155547-v,B,O,terbit
00155547-v,I,O,doncang
00155547-v,I,O,meloncer
00155547-v,I,O,membubung
00155727-v,B,O,memanjat
00155727-v,B,O,mendaki
00155869-v,B,O,menumbuhkan
00155995-r,B,O,sedikit-sedikit
00155995-r,I,O,berangsur
00156101-a,B,Y,pasti
00156101-a,B,Y,tegas
00156139-v,B,O,untung-untungan
00156390-n,B,O,dorongan
00156390-n,B,O,pencetus
00156390-n,B,O,pengenalan
00156390-n,B,O,rangsangan
00156390-n,I,O,inisiasi
00156440-a,B,O,berlagak
00156440-a,B,O,menyombong
00156440-a,B,O,sombong
00156485-v,B,O,melegakan
00156485-v,B,O,mengendur
00156575-a,B,O,berkuasa
00156575-a,B,O,bertenaga
00156575-a,B,O,hebat
00156575-a,B,O,kuat
00156575-a,B,O,tegas
00156601-v,B,O,membengkak
00156601-v,B,O,membesarkan
00156601-v,B,O,memperbanyak
00156601-v,B,O,memperbesar
00156601-v,B,O,menaik
00156601-v,B,O,menaikkan
00156601-v,B,O,menambah
00156601-v,B,O,meningkatkan
00156601-v,B,O,menjadi-jadi
00156601-v,B,Y,bertambah
00156601-v,B,Y,makin
00156601-v,B,Y,melipatgandakan
00156601-v,B,Y,memperbanyakkan
00156601-v,B,Y,menambahkan
00156601-v,B,Y,menggandakan
00156601-v,B,Y,meninggikan
00156601-v,B,Y,meningkat
00156601-v,B,Y,naik
00156601-v,I,O,membubungkan
00156625-n,B,O,acuman
00156625-n,B,O,desakan
00156812-n,B,O,desakan
00156812-n,B,O,paksaan
00156812-n,B,O,pemaksaan
00156839-a,B,O,malu
00157081-n,B,O,kuasa
00157081-n,B,O,pengaruh
00157081-n,B,O,tekanan
00157081-n,B,O,wibawa
00157210-r,B,O,bersahaja
00157210-r,B,O,selamba
00157412-r,B,O,sebilang
00157462-v,B,O,bertambah
00157462-v,B,O,makin
00157462-v,B,O,mencatat
00157462-v,B,O,meningkat
00157462-v,B,O,naik
00157462-v,B,O,semakin
00157462-v,I,O,mengantongi
00157623-v,B,O,meledak
00157623-v,B,O,meledakkan
00157623-v,B,O,meledos
00157623-v,B,O,meleduk
00157623-v,B,O,meletos
00157623-v,I,O,menjebluk
00157624-r,B,O,belaka
00157624-r,B,O,habis-habisan
00157624-r,B,O,metah
00157624-r,B,O,sepepak
00157844-v,B,O,membesar
00157844-v,B,O,membesarkan
00157844-v,B,O,memperbesar
00157925-a,B,O,rapat
00157957-n,B,O,impak
00157967-r,B,O,sendiri-sendiri
00158185-n,B,O,manipulasi
00158190-r,B,O,terlebih
00158190-r,B,O,terlebih-lebih
00158222-v,B,O,maju
00158222-v,B,O,memperoleh
00158222-v,B,O,mencatat
00158222-v,B,O,menggemari
00158222-v,B,O,meningkat
00158222-v,B,O,naik
00158222-v,I,O,mengantongi
00158309-r,B,O,benar-benar
