username,text
erriopeter,"['aminnn', 'semoga', 'saja']"
ais_kerudung,['sugoi']
pendikefta,"['selamat', 'pak', 'arief', 'terbaik', 'untuk', 'surabaya']"
rizqiamrii,['iya']
asasta_ipawiltim,[]
part_shop_ars_unik,"['hi', 'min', 'saya', 'ada', 'masalah', 'rumah', 'saya', 'tagihan', 'pdam', 'terus', 'mahal', 'pemakaian', 'rumah', 'kampung', 'jalan', '25', 'meter', 'serumah', '23', 'orang', 'cuci', '1', 'minggu', 'seperti', 'tetangga', 'namun', 'tagihan', 'di', 'atas', '150200', 'perbulan', 'bahkan', 'lebih', 'saya', 'sudah', 'info', 'cs', 'ternyata', 'terdaftar', 'usaha', 'dulunya', 'paskami', 'tempati', 'sudah', 'lebih', '3', 'tahun', 'ini', 'tagihan', 'terus', 'naik', 'mohon', 'bantuan', 'perubahan', 'ke', 'rumah', 'tangga', 'dong', 'nomer', 'tagihan', '2122059', 'terahir', 'petugas', 'di', 'lokasi', 'sampai', 'saat', 'ini', 'belom', 'ada', 'tanggapan', 'trimakasih']"
kaikaabm,"['min', 'ini', 'air', 'rumah', 'sudah', 'mati', '3', 'hari', 'ngehubungi', 'admin', 'wa', 'ig', 'gak', 'ada', 'respon', 'gak', 'ada', 'solusi', 'yaapa', 'seh', 'seng', 'gennah', 'awakmu', 'min']"
kaikaabm,"['saya', 'sudah', 'dm', 'wa', 'loh', 'min', 'tapi', 'gak', 'ada', 'solusi', 'sama', 'sekali', 'apa', 'saya', 'perlu', 'datang', 'ke', 'kantornya', 'saja']"
dewi_ambarsari11,"['minhr', 'ini', 'habis', 'shubuh', 'wilayah', 'pumpungan', 'mati', 'totalkenapadijam2', 'sibuk', 'malah', 'dimatikankenapa', 'tdk', 'malam', 'hari', 'nya']"
brizcik,"['nginden', 'semolo', 'mati', 'total', 'gimana', 'ini', 'mana', 'dibuat', 'jualan', 'lagi', 'gak', 'ada', 'komfirmasi', 'kalau', 'mau', 'dimatikan']"
liellyaaa,"['yak', 'opo', 'pak', 'nginden', 'mati', 'iki', 'gak', 'nok', 'pemberitahuan', 'sisan']"
oktavianti9811,"['min', 'biaya', 'retribusi', 'nya', 'kok', 'tambah', 'mahal', 'sih']"
riezal.kusuma,"['air', 'nya', 'kenceng', 'banget', 'lancar', '24', 'jam', 'tapi', 'agak', 'mahal', 'tagihannya', 'its', 'ok', 'lah', 'penting', 'lancar', 'bersih', 'dan', 'tidak', 'ada', 'kendala', 'daerah', 'jambangan', 'surabaya', 'good', 'work']"
sasyaaisyah_azr,"['mohon', 'untuk', 'pdam', 'surya', 'sembada', 'air', 'pdam', 'di', 'ponpes', 'ash', 'sholihin', 'keputih', 'macett', 'ga', 'keluar', 'airnya', 'efek', 'pembuatan', 'got', 'tolong', 'segera', 'diatasi']"
iemanugraha,"['nginden', 'kapan', 'nyala', 'nya', 'ini', 'mana', 'g', 'ada', 'bantuan', 'air', 'bersih', 'pulaa']"
rdzlni,"['minn', 'aduh', 'gbisa', 'mandi', 'air', 'kos', 'matii', 'ini', 'estimasi', 'sampe', 'kapan', 'matinya']"
dityaadev,"['min', 'daerah', 'nginden', 'dan', 'jangkungan', 'sekitar', 'nya', 'masih', 'mati', 'dari', 'tadi', 'subuh', 'min', 'gimana', 'min']"
riezal.kusuma,"['sama', 'tagihannya', 'rata', '350', 'ribu', 'an', 'perbulan', 'tapi', 'gpp', 'soalnya', 'buat', 'mandi', 'cuci', 'baju', 'cuci', 'piring', 'siram', 'tanam', 'dll', 'semoga', 'sukses', 'selalu', 'pdam', 'surabaya']"
windyrosdiana,"['air', 'dirumah', 'saya', 'mati', 'sudah', '1', 'hari', 'saya', 'minta', 'tangki', 'tapi', 'gak', 'dikirim', 'tolonglah']"
iinrisam,"['halo', 'kak', 'admin', 'meteran', 'pdam', 'di', 'rumah', 'kami', 'volumenya', 'kecil', 'sekali', 'itu', 'kenapa', 'ya', 'lalu', 'untuk', 'menyalakan', 'air', 'dari', 'meteran', 'butuh', 'diputer', 'beberapa', 'kai', 'baru', 'keluar', 'tidak', 'bisa', 'sekali', 'putar', 'mohon', 'dibantu']"
tarmizitahir,"['min', 'tolong', 'baca', 'dm']"
mamaais.maichi,"['halo', 'pakini', 'air', 'nya', 'nginden', 'mati', 'lagi', 'kah', 'masih', 'ada', 'perbaikan', 'coba', 'ada', 'info', 'dulu', 'baru', 'mati', 'lebih', 'bagus', 'pakjdi', 'warga', 'bisa', 'siap2']"
kenes_trisnawati,"['nginden', 'baru', '1', 'kok', 'mati', 'lagee', 'airnya', 'min']"
kenes_trisnawati,"['bocor', 'lagi']"
aniisaadew,"['haloo', 'minn', 'air', 'di', 'tempel', 'sukorejo', 'gg', '1', 'mati']"
aniisaadew,"['sudah', '3', 'hari', 'mati', 'gaada', 'info', 'lebih', 'lanjut', 'ini', 'gmn', 'yaaa']"
aniisaadew,"['gaada', 'perbaikan', 'sama', 'sekalii']"
aniisaadew,"['gmn', 'ini', 'solusinyaa', 'tolong']"
aniisaadew,"['garagara', 'perbaikan', 'gorong']"
aniisaadew,"['gaada', 'pemberitahuan', 'kalo', 'airnya', 'terputusss']"
roy_akbari,"['sudah', 'pak', 'terima', 'kasih', 'atas', 'perhatian', 'nya']"
afifkf,"['tpi', 'wiyung', 'airnya', 'mati', 'hidup', 'kapan', 'ini']"
mas_nino10,"['klo', 'tempat', 'saya', 'yang', 'periode', 'berapa', 'bagaimana', 'caranya']"
rizckasyahiraf_,"['saya', 'baru', 'pasang', 'bulan', 'lalu', 'sudah', 'membayar', 'tagihan', 'pertama', 'kenapa', 'tagihan', 'sekarang', 'jadi', 'mahal', 'bngt', 'ya', 'padahal', 'ngidupin', 'air', 'dan', 'sanyo', 'sehari', 'sekali', 'dan', 'itu', 'pun', 'gak', 'lama', 'ngidupin', 'nya', 'tagihan', 'pertama', '30', 'an', 'skrg', 'jadi', '97rb']"
rizckasyahiraf_,"['3179123', 'itu', 'nomer', 'pelanggan', 'nya', 'min']"
salasa.robiah,"['pdhl', 'rumah', 'tangga', 'tagihan', 'sy', '2', 'bulan', 'naik', 'drastis', 'sjak', 'pergantian', 'meteran', 'bulan', 'ni', 'mlh', 'makin', 'naik', 'jd', '156rbpdhl', 'sy', 'tiap', 'bulan', 'catat', 'meteran', 'pun', 'ngecek', 'pemakaian', 'mlalui', 'apk', 'cis', 'pdam']"
salasa.robiah,['4135057']
jakaaasembunggg,"['tagihanku', 'kok', 'naik', '2x', 'lipat', 'ya']"
ilanitinegoro,"['tagihan', 'pdam', 'ku', 'biasa', 'nya', 'kenak', '20', 'skrg', 'malah', 'kenak', '34', 'kok', 'ada', 'biaya', 'retribusi', 'segala']"
sigitmanis,"['tagihan', 'perbulan', 'semakin', 'mahal']"
sigitmanis,"['no', 'pelanggan', '5012689', 'atas', 'nama', 'hari', 'purwanto', 'biasanya', 'antara', '60k', '80', 'k', 'itupun', 'kamar', 'mandi', 'tdk', 'pernah', 'air', 'penuh']"
fita_flo,"['gubeng', 'kertajaya', 'banyune', 'dino', 'iki', 'mati', 'min']"
fita_flo,"['blom', 'nyalaaaaa', 'minnn', 'yo', 'opoo', 'seeh']"
fita_flo,"['sampe', 'kpn', 'iki', 'uripe', 'banyu', 'kok', 'sering', 'terjadi', 'kyk', 'gini']"
roy_akbari,"['air', 'jl', 'gubeng', 'airlangga', 'juga', 'mati', 'dari', 'tadi', 'malammhn', 'segera', 'dibantu']"
gienugraha_48,"['selamat', 'malam', 'melaporkan', 'ada', 'pipa', 'bocor', 'di', 'perumahan', 'new', 'green', 'hill', 'gunung', 'anyar', 'surabaya', 'depan', 'blok', 'u9', 'bsa', 'menghubungi', 'rt', 'setempat', 'ketua', 'rt', '06', 'rw8', 'nohp', 'di', 'dm', 'terima', 'kasih']"
gienugraha_48,"['terima', 'kasih', 'quick', 'responnya']"
mendoanngapak.mangap,"['daerah', 'jambangan', 'tidak', 'keluar', 'air', 'dari', 'tadi', 'malam', 'min']"
triambar_26,"['haloo', 'min', 'terjadi', 'kebocoran', 'didepan', 'rumah', 'kami', 'manukan', 'tolong', 'respon', 'dm', 'saya']"
linaasetyo,"['tambak', 'laban', 'air', 'mati', 'nyala', 'dari', 'hari', 'senin', 'trus', 'keluar', 'kecil', 'sekali', 'pak', 'tolong', 'di', 'respon']"
triambar_26,"['hallo', 'min', 'kok', 'rumah', 'saya', 'yg', 'saya', 'laporan', 'dan', 'kirim', 'datanya', 'blom', 'ditindaklanjuti', 'yaa', 'pdhl', 'bocor', 'lho', 'yaa']"
iin.andriana,"['3hr', 'air', 'didaerah', 'kedung', 'klinter', 'kecil', 'sekali']"
a_rief_hanafiah,"['tolong', 'dikonfirmasikan', 'untuk', 'area', 'nginden', 'kapan', 'dan', 'jam', 'berapa', 'air', 'kembali', 'nyala', 'tolong', 'dijawab']"
elly_fatmawati_,"['pengumuman', 'undiannya', 'di', 'lakukan', 'dmn', 'ya', 'kak']"
sipapasipa15__,"['dukuh', 'kupang', 'mati', 'sampek', 'jam', 'brp', 'min']"
ghaniaat6,"['air', 'daerah', 'made', 'knp', 'matii', 'min']"
desyvina_,"['min', 'nenekku', 'dapat', 'undian', 'mesin', 'cuci', 'bener', 'ga', 'soalle', 'cuman', 'surat', 'seng', 'dateng', 'pdhl', 'ga', 'merasa', 'ikut', 'undian']"
cyedkrisna2021,"['jangan', 'jangan', 'program', 'undian', 'umroh', 'iki', 'seng', 'garai', 'tarif', 'pdam', 'podo', 'di', 'naikno', 'sak', 'enak', 'e']"
magnetcuanacademy,"['kak', 'kami', 'idpel', '2136758', 'sudah', 'melakukan', 'catat', 'meter', 'mandiri', 'tapi', 'kenapa', 'kok', 'tagihan', 'tidak', 'bisa', 'update', 'pemakaian', 'masih', 'tertulis', '5', 'meter', 'kubik', 'khawatir', 'nya', 'cuma', 'bayar', 'abonemen', 'jadinya', 'sehingga', 'tagihan', 'bulan', 'berikutnya', 'bisa', 'sangat', 'tinggi', 'mohon', 'dibantu']"
adi_surya134,"['air', 'daerah', 'semolowaru', 'kok', 'ndak', 'keluar', 'ya', 'min']"
hallofiyaa_,"['air', 'dukuh', 'kupang', 'mati', 'kah']"
vincentiusgunawanm,"['komen', 'isinya', 'air', 'pdam', 'mati', 'semua']"
starbagsshop,"['hallo', 'saya', 'ada', 'kendala', 'catat', 'meter', 'mandiri', 'di', 'aplikasi', 'cis', 'saya', 'cek', 'jadwal', 'tertera', 'tgl', '1618', 'tetapi', 'di', 'aplikasi', 'muncul', 'info', 'tidak', 'sesuai', 'jadwal', 'pencatatan', 'mohon', 'info', 'ya']"
vii.gsrnv,"['min', 'kelurahan', 'balas', 'klumprik', 'air', 'nya', 'ga', 'nyala']"
iissakurniawan,"['min', 'min', 'jadi', 'syarat', 'utk', 'dpt', 'kupon', 'undian', 'hrs', '4', 'kriteria', 'diatas', 'itu', 'terpenuhi', 'semua', 'atau', 'salah', 'satu', 'saja']"
saviriaa,"['ini', 'menyebabkan', 'air', 'mati', 'ke', 'area', 'rumah', 'saya', 'jemur', 'andayani', 'sejak', 'jam', '2', 'siang', 'tadi', 'kenapa', 'tidak', 'ada', 'konfirmasi', 'di', 'ignya', 'estimasi', 'sampai', 'jam', 'berapa']"
saviriaa,"['apakah', 'ada', 'konfirmasi', 'yang', 'lebih', 'detil', 'semisal', 'jam', 'berapa', 'air', 'akan', 'menyala', 'layanan', 'call', 'center', 'air', 'gratis', 'apakah', 'tersedia', '24', 'jam', 'lalu', 'berapa', 'lama', 'bisa', 'dikirimkan', '1', 'tangki', 'untuk', '1', 'rumah', 'atau', '1', 'rt']"
saviriaa,"['estimasi', 'berapa', 'lama', 'lagi', 'air', 'bisa', 'menyala', 'itu', 'belum', 'dikonfirmasi']"
diko_prayogo,"['sudah', 'dari', 'kemarin', 'pagi', 'setelah', 'sahur', 'air', 'di', 'siwalankerto', 'utara', 'ii', 'mati', 'dan', 'sampai', 'malam', 'ini', 'belum', 'ada', 'tindakan', 'dr', 'pihak', 'pdam', 'barusan', 'lewat', 'siwalankerto', 'utara', 'ii', 'belum', 'ada', 'tindakan', 'dr', 'pihak', 'pdam', 'sudah', 'tidak', 'mandi', 'dr', 'tadi', 'pagi']"
hendrasantoso419,"['min', 'd', 'tengger', 'kandangan', 'sudah', 'selesai']"
diko_prayogo,"['untuk', 'siwalankerto', 'utara', 'ii', 'sampai', 'sore', 'ini', 'belum', 'selesai', 'padahal', 'yg', 'lain', 'sudah', 'selesai', 'kapan', 'ditindaklanjuti', 'untuk', 'yang', 'di', 'siwalankerto', 'utara', 'ii', 'kasusnya', 'sama', 'dgn', 'tempat', 'lain', 'box', 'culvert', 'tapi', 'bedanya', 'masih', 'belum', 'selesai', 'sampai', 'saat', 'ini']"
erlysanti,"['saya', 'wa', 'call', 'center', 'knpa', 'tdk', 'ada', 'jawaban', 'ya']"
diko_prayogo,"['terimakasih', 'air', 'sudah', 'normal']"
atb.batam,"['semoga', 'pekerjaannya', 'selesai', 'tepat', 'waktu', 'tanpa', 'hambatan', 'dan', 'aliran', 'air', 'segera', 'normal', 'kembali', 'ya', 'semangattttt']"
michaelardisantosa,"['oalaa', 'pdam', 'sudah', 'info', 'guys', 'kalau', 'hari', 'memang', 'ada', 'perbaikan', 'di', 'tgu', 'semoga', 'segera', 'beres']"
iyasais,"['didaerah', 'jambangan', 'belum', 'keluar']"
iyasais,"['terima', 'kasih', 'minsudah', 'di', 'follow', 'up', 'cepatnya', 'dan', 'dibantu', 'kirim', 'tangki', 'airnyasangat', 'membantu']"
dianasuryanta,"['kembang', 'jepung', 'juga', 'mati', 'pdam', 'nya', 'udah', '2', 'hari', 'efek', 'pemasangan', 'box', 'culvert']"
hananthohanantho,"['ngagel', 'dadi', 'blm', 'keluar']"
agitdwin,"['min', 'tagihan', 'pdam', 'kok', 'melonjak', 'gk', 'masuk', 'akal', 'gini', 'kenapa', 'petugas', 'jg', 'gk', 'pernah', 'ngecek', 'ke', 'rmh']"
arifsyaifuddin.new,"['selamat', 'atas', 'prestasi', 'yang', 'diraih', 'pdam']"
imansyahnovianto,"['barakallah', 'pdam', 'surya', 'sembada', 'maju', 'teruslah', 'untuk', 'mengalirkan', 'air', 'sehat', 'untuk', 'masyarakat']"
yudianto6950,"['selamat', 'pdam', 'surya', 'sembada', 'menjadi', 'top', 'bumd', 'awards', '2024', 'sat', 'set']"
nikengyna_,"['bulak', 'banteng', 'yg', 'bocorrumah', 'saya', 'juga', 'kena', 'imbasnya', 'dari', 'semalam', 'kecil', 'ngga', 'naik2', 'pagi', 'ini', 'tambah', 'kecil', 'ntr', 'kl', 'dikritik', 'dihapus', 'kl', 'telat', 'bayar', 'didenda', 'sampai', 'kapan', 'pelayanan', 'kalian', 'seperti', 'ini']"
yoskustiyono92,"['apresiasi', 'banget', 'buat', 'pdam', 'kota', 'surabaya', 'atas', 'kinerjanya', 'yg', 'cpt', 'dan', 'kuwota', 'air', 'terpenuhi', 'jarang', 'mati', 'tp', 'hanya', 'kualitas', 'air', 'yg', 'hrs', 'di', 'tingkatkan', 'maju', 'trs', 'pdam', 'surabaya', 'ttp', 'semangat', 'bravo']"
efianggraenii,"['semangaaaat', 'bapak2', 'semoga', 'bsa', 'sgra', 'teratasi', 'spya', 'area', 'trdampak', 'bsa', 'sgra', 'pulih', 'terutama', 'fasilitas', 'pelayanan', 'sprti', 'rs']"
ichsanguntur,"['bu', 'efi']"
farhati_hamidah,"['smg', 'selalu', 'sehat', 'lahir', 'batin', 'bapak2']"
uncle_noe55,"['semangat', 'petugas', 'pdam', 'surabaya', 'ojo', 'dipaidu', 'rek', 'teame', 'sek', 'berjuang', 'dan', 'berusaha', 'doakan', 'saja', 'lekas', 'selesai']"
ariefizzu89,"['saya', 'heran', 'sm', 'pemkot', 'surabaya', 'kerja', 'nya', 'sekarang', 'seperti', 'asal2an', 'jalan', 'di', 'aspal', 'di', 'obarak', 'abrik', 'sama', 'hal', 'di', 'manukan', 'taman', 'di', 'buat', 'pohon', 'di', 'tebang', 'akibatnya', 'semua', 'taman', 'rusak', 'saya', 'tidak', 'menyalahkan', 'pdam', 'tp', 'sangat', 'kecewa', 'dengan', 'kinerja', 'walikota', 'yg', 'tidak', 'pernah', 'memantau', 'langsung', 'beda', 'jaman', 'bu', 'risma']"
nikengyna_,"['apakah', 'ini', 'yg', 'menyebabkan', 'daerah', 'tapsir', 'debitnya', 'kdg', 'air', 'bagus', 'dari', 'minggu', 'kmrin', 'airnya', 'kecil', 'masak', 'saya', 'harus', 'bawa', 'ember', 'dn', 'pake', 'selang', 'dari', 'belakang', 'setiap', 'hari', 'utk', 'mandi']"
widiaafadaa,"['semalam', 'sempat', 'nyala', 'pagi', 'ini', 'mati', 'ti', 'ti', 'tiii', 'anak', 'sekolah', 'g', 'mandi', 'cuma', 'cuci', 'muka', 'sm', 'gosok', 'gigi', 'tolong', 'pak', 'di', 'daerah', 'srikana', 'sini', 'airnya', 'mati', 'g', 'nyala', 'sm', 'sekali']"
mailia_siska,"['mleto', 'gk', 'ada', 'air', 'sama', 'sekali', 'pak', 'mati', 'ti']"
hasanugraha,"['dimana', 'ada', 'pemasangan', 'box', 'culvert', 'di', 'situ', 'selalu', 'saluran', 'pdam', 'bocor']"
ardilla.dian,"['manyar', 'sabrangan', 'mati', 'ydari', 'tadi', 'sdh', 'pengaduan', 'apa', 'gara2', 'ada', 'pemasangan', 'gorong2']"
siy18.05.2013,"['manyar', 'sabrangan', 'malam', 'mati', 'pagi', 'pun', 'juga', 'tetap', 'mati', 'nyala', 'siang', 'lirih', 'sekrng', 'mati', 'lagi', 'entah', 'besok', 'pagi', 'mati', 'lagi', 'atau', 'gk']"
ronald.jrvesp,"['pacar', 'kembang', 'gg', '3', 'sudah', 'ada', '2minggu', 'lebih', 'bos', 'kekeringansudah', 'pengaduan', 'tidak', 'ada', 'tindak', 'lanjut', 'lagiayo', 'lah', 'bosbosku', 'sama', 'sama', 'profesional', 'anda', 'semua', 'pastinya', 'paham', 'kan', 'hidup', 'tanpa', 'air', 'seperti', 'gimana', 'terimakasih']"
ferykursi,"['barat', 'jaya', 'hari', 'ini', 'terdampak', 'kah']"
ferykursi,"['matur', 'suwun', 'infonya']"
ronald.jrvesp,"['sudah', 'saya', 'dm', 'bos', 'alamat', 'lengkapnyasemoga', 'ada', 'solusi', 'terbaik']"
isapdam,"['semoga', 'sukses', 'selalu', 'ngihjaga', 'mutu', 'dan', 'tetap', 'istiqomahkualitasnyasemangat', 'ngih', 'bu', 'yusron']"
salimachmadagus,['selamat']
bu_yusron,"['terima', 'kasih', 'pak']"
bu_yusron,"['terima', 'kasih', 'supportnya', 'insyaa', 'allah', 'tetap', 'semangat']"
dyah.maarif,"['semangat', 'jaga', 'kualitas', 'higienis', 'produk', 'sukses', 'selalu', 'bu', 'yusron']"
nooviayu,"['terima', 'kasih', 'supportnya']"
gienugraha_48,"['selamat', 'malam', 'melaporkan', 'ada', 'pipa', 'bocor', 'di', 'perumahan', 'new', 'green', 'hill', 'gunung', 'anyar', 'surabaya', 'depan', 'blok', 'u9', 'bisa', 'menghubungi', 'ketua', 'rt', '06', 'rw8', 'nohp', 'di', 'dm', 'terima', 'kasih']"
gienugraha_48,"['terima', 'kasih', 'quick', 'respon', 'nya']"
yudianto6950,['mantap']
salimachmadagus,['mantaps']
h.aristyawan,"['sip', 'ini', 'mbak', 'alfa', 'yang', 'asli', 'ngalamkah']"
zelvandria,"['min', 'pagi', 'ini', 'air', 'mati', 'tanpa', 'ada', 'pemberitahuan', 'di', 'daerah', 'karah', 'jambangan']"
zelvandria,"['siang', 'min', 'alhamdulillah', 'sudah', 'lancar', 'terima', 'kasih', 'min', 'fast', 'respond']"
kharistiano28,"['semangat2', 'buat', 'timnya', 'yg', 'lg', 'bekerja']"
nikengyna_,"['tolong', 'ya', 'jam', 'segini', 'biasanya', 'air', 'udah', 'bisa', 'naikkenapa', 'ini', 'belum', 'naik2', 'juga', 'pdhl', 'kl', 'diluar', 'itu', 'keluar', 'besar', 'daerah', 'tapsir']"
dilaelaelo,"['min', 'udah', 'unduh', 'app', 'nyaa', 'mai', 'dafatr', 'pasang', 'baru', 'aja', 'server', 'eror', 'gtu', 'bilangnya', 'lebih', 'mudah', 'dafatr', 'dri', 'rumahh', 'kecewa', 'sihhh', 'lewat', 'cs', 'wa', 'lemot', 'responya', 'pdahal', 'udah', 'diupload', 'semua', 'apa', 'persyartnnya']"
dilaelaelo,"['eror', 'saat', 'terakhir', 'upload', 'semua', 'min', 'kan', 'ada', '4', 'tahap', 'yang', 'terakhir', 'pas', 'simpan', 'eror']"
riyanwahyu,"['menyala', 'bosku']"
choliswijaya09,"['ampun', 'suhu']"
adinurfikurniawan,"['hahaha', 'siap', 'master']"
hendro7866,"['daerah', 'tenggumung', 'baru', 'mati', 'air', 'dari', 'subuh', 'ados', 'opo', 'bayar', 'larang', 'mati2', 'ae']"
pebbsodent,"['sidomulyo', 'sidotopo', 'wetan', 'mati', 'ket', 'jam', '6', 'isuk', 'banyu', 'entek', 'kabeh']"
erriopeter,['terbaik']
hendro_hawk,"['salam', 'pdam', 'tirtauli', 'utk', 'pk', 'dirut']"
13guruh13,['sae']
romadhonardhy,"['melok', 'ae', 'arek', 'iki']"
13guruh13,"['turuh', 'oh', 'wes', 'bengi']"
bellaaristas,"['gimana', 'nih', 'air', 'daerah', 'ptc', 'kok', 'tiba2', 'kecil']"
bellaaristas,"['ga', 'jadi', 'kak', 'ternyata', 'salah', 'satu', 'wc', 'dirumah', 'kami', 'bocor', 'sudah', 'di', 'perbaiki', 'jadi', 'tidak', 'ada', 'kendala']"
vegapradiptya,"['suka', 'sama', 'kalimat', 'di', 'helm', 'petugas', 'slide', 'pertama']"
fauzieandi,"['nice', 'pic', 'min', 'menyala', 'abangkuhh']"
ichsanguntur,"['welder', '62g']"
suryamin2301,"['matur', 'suwun', 'air', 'di', 'perum', 'nginden', 'intan', 'timur', 'sdh', 'luancar', 'polll']"
wennyisnaeni,"['terima', 'kasih', 'pak', 'airnya', 'sdh', 'lancartapi', 'tetap', 'kecil', 'kla', 'pada', 'jam2', '5', 'pagi', 'sampai', 'jam', '12', 'siang', 'kecil', 'bangetpkl', '1530', 'sd', '1900', 'kecil', 'lagi']"
dilaelaelo,"['min', 'kenapa', 'penangananya', 'lama', 'banget', 'sih', 'kan', 'setiap', 'akun', 'biasanya', 'ada', 'yang', 'fokus', 'akun', 'untuk', 'bales', 'tapi', 'kenapa', 'balesnya', 'lama', 'sekali', 'katanya', 'mudah', 'kalau', 'dari', 'rumah', 'tpi', 'kenapa', 'lama', 'banget']"
agustinadewisari,"['taman', 'pondok', 'indah', 'wiyung', 'ikut', 'berdampak', 'tdk', 'ini']"
suyantisupi,"['klau', 'mau', 'pemutusan', 'sementara', 'apa', 'datang', 'langsng', 'ke', 'kantor']"
edy.1550,"['kenapa', 'daerah', 'setro', 'baru', 'utara', '1', 'air', 'pdamnya', 'tidak', 'lancar', 'hanya', 'mengalir', 'jam', '10', 'malam', 'sampai', 'jam', '3', 'sajapagi', 'harii', 'tidak', 'mengalir', 'sama', 'sekali', 'dan', 'warga', 'harus', 'menunggu', 'sampai', 'malam']"
edy.1550,"['retribusi', 'kebersihan', 'naik', '11ribu', 'padahal', 'dulu', 'gak', 'sampai', '11', 'ribu', 'minta', 'tlg', 'di', 'penjelasan', 'nya', 'dan', 'bisa', 'disosialisasi', 'kan', 'masyarakat', 'surabaya']"
nawawifadli41,"['rumahku', 'genting', 'kalianak', 'min', 'sejak', 'adanya', 'pompa', 'mbah', 'ratu', 'distribusi', 'air', 'di', 'ke', 'daerahku', 'sangat', 'kecil', 'nunggu', 'jm', '2', 'malem', 'lagek', 'banter', 'pahal', 'sebelum', 'adanya', 'pompa', 'mbah', 'ratu', 'jm', '8', 'bengi', 'wes', 'banter', 'isuk', 'jm', '10', 'wes', 'mili', 'sampe', 'jam', '3', 'sore']"
aan_kurnia.wan,"['cara', 'bayar', 'pdam', 'lewat', 'banking', 'gmn', 'yakok', 'gagal', 'terus']"
aan_kurnia.wan,"['ada', 'di', 'plystore', 'y', 'aplikasinya', 'kk']"
junnots,"['kak', 'mohon', 'info', 'biaya', 'pemasangan', 'pdam', 'di', 'daerah', 'menganti', 'gresik', 'biaya', 'nya', 'berapa', 'trus', 'ada', 'diskon', 'apa', 'nggak']"
yunusahmded,"['min', 'kalau', 'mau', 'pasang', 'air', 'pdam', 'listrik', 'masih', 'nama', 'ortu', 'bisa', 'ta', 'buat', 'mau', 'pasang', 'air', 'pam']"
kharistiano28,"['makasih', 'min', 'masukannya']"
rengganis06,"['kalau', 'punya', 'tandon', 'air', 'kan', 'bisa', 'saja', 'baling²', 'meteran', 'masih', 'muter', 'karena', 'proses', 'ngisi', 'air', 'ke', 'tandon']"
trisno_104,"['saya', 'pny', 'masalah', 'kebocoran', 'air', 'tp', 'tdk', 'tahu', 'letak', 'bocornya', 'dmnmohon', 'solusinya']"
diego_maulana,"['kalo', 'dompet', 'yg', 'bocor', 'gmn', 'ya', 'min', 'solusinya']"
syahroniariffirmansyah,"['semangat', 'satria', 'surya', 'sembada']"
dianadarmadji,"['knp', 'd', 'struk', 'tagihan', 'pdam', 'kog', 'retribusinya', 'semula', 'rp', '4500', 'skrg', 'jadi', 'rp', '11000', 'ya']"
e_vitri3,"['terima', 'kasih']"
bilaaa.ar,"['terima', 'kasih']"
al_bet,"['terima', 'kasih', 'oya', 'untuk', 'pengambilan', 'bingkisannya', 'bisa', 'diwakilkan', 'kah', 'kalo', 'bisa', 'harus', 'bawa', 'apa', 'ya', 'min']"
iissakurniawan,"['pengambilan', 'hadiah', 'paling', 'lambat', 'kapan']"
i.n.i.h.e.l.e.n,"['terima', 'kasih', 'pengambilan', 'paling', 'lambat', 'kapan', 'boleh', 'diwakilkan', 'harus', 'bawa', 'apa', 'untuk', 'pengambilan']"
h.aristyawan,"['alhamdulillaah', 'terima', 'kasih', 'pdam', 'sby', 'semoga', 'tambah', 'jaya', 'kualitas', 'dan', 'kuantitas', 'ditingkatkan']"
tomi_bersinar,"['saya', 'sudah', 'ambilterima', 'kasih']"
n.hida20,"['ini', 'kapan', 'nyalanya', 'air', 'min', 'rumah', 'saya', 'gubeng', 'kertajaya', '9a', 'mati', 'total']"
nanang_wid,"['blom', 'dibalas', 'sama', 'pdam', 'ya', 'mbak', 'mungkin', 'humas', 'nya', 'msh', 'blom', 'cek', 'ig', 'nya', 'mending', 'lapor', 'via', 'cis', 'pdam', 'surabaya', 'aja', 'mbak', 'katanya', 'sangat', 'cepat', 'responnya', 'krn', 'aduan', 'langsung', 'diterima', 'oleh', 'petugas', 'lapangannya', 'cb', 'didownload', 'd', 'playstore', 'atau', 'appstore', 'lalu', 'laporkan']"
n.hida20,"['iya', 'ini', 'tadi', 'sore', 'baru', 'telfon', 'cs', 'dan', 'baru', 'nyambung', 'telf', 'dr', 'tadi', 'siang', 'gak', 'nyambung2', 'katanya', 'nunggu', 'pegawai', 'piket', 'tapi', 'belum', 'datang2', 'sudah', 'tidak', 'ada', 'air', 'saya']"
nanang_wid,"['cb', 'skrg', 'install', 'cis', 'dan', 'sgera', 'melapor', 'mll', 'cis', 'mbak', 'cb', 'dibuktikan', 'seberapa', 'cepat', 'responnya']"
n.hida20,"['sudah', 'ka', 'sudah', 'didatangi', 'cuma', 'airnya', 'keruh', 'campur', 'tanah', 'gak', 'bisa', 'dipake', 'sama', 'sekali', 'ini', 'jadi', 'saya', 'bikin', 'laporan', 'lagi']"
